id;accountid;btag;catid;einstand;ertrag;haltedauer;kurs;menge;paketid;wpid;zinszahl
19856;26;2007-10-31;2201;-25001;0;;4873;-3959000;19581;968;-1403
19857;26;2007-10-31;2201;;0;;4873;-159000;19585;968;-43
19858;26;2007-10-31;2201;-24998;0;;4873;-4472000;19586;968;-779
19859;26;2007-10-31;2201;-24998;0;;4873;-4839000;19593;968;-340
19860;26;2007-10-31;2201;-24998;0;;4873;-4464000;19597;968;-769
19861;26;2007-10-31;2201;-25000;0;;4873;-4516000;19601;968;-700
19862;26;2007-10-31;2201;-24999;0;;4873;-4987000;19607;968;-161
19863;26;2007-10-31;2201;-24998;0;;4873;-5129000;19611;968;-1
19864;26;2007-10-31;2200;-25001;0;;4873;-5546000;19616;968;454
19865;26;2007-10-31;2200;-24999;0;;4873;-5998000;19624;968;937
19866;26;2007-10-31;2200;-24997;0;;4873;-5702000;19630;968;609
19867;26;2007-10-31;2200;-25000;0;;4873;-5520000;19634;968;409
19868;26;2007-10-31;2200;-24997;0;;4873;-5517000;19638;968;400
19869;26;2007-10-31;2200;-24997;0;;4873;-5846000;19644;968;730
19870;26;2007-10-31;2200;;0;;4873;-1036999;19650;968;174
19871;26;2007-10-31;2200;-25002;0;;4873;-5761000;19654;968;633
19872;26;2007-10-31;2200;-25000;0;;4873;-5930000;19663;968;791
19873;26;2007-10-31;2200;-24999;0;;4873;-6358000;19666;968;1198
19874;26;2007-10-31;2200;-24999;0;;4873;-6797000;19670;968;1602
19875;26;2007-10-31;2200;-12499;0;;4873;-3624000;19674;968;1001
19876;26;2007-10-31;2200;-12500;0;;4873;-4239000;19678;968;1557
19877;26;2007-10-31;2200;-12500;0;;4873;-4265000;19682;968;1557
19878;26;2007-10-31;2200;-12500;0;;4873;-4574000;19688;968;1808
19879;26;2007-10-31;2200;-12499;0;;4873;-4078000;19690;968;1341
19880;26;2007-10-31;2200;;0;;4873;-415000;19695;968;161
19881;26;2007-10-31;2200;;0;;4873;-790000;19709;968;163
19882;26;2007-11-01;2050;-379995;0;1929;5502;-80599000;;970;
19883;26;2007-11-01;2200;-379995;0;;5502;-77282000;19642;970;9566
19884;26;2007-11-01;2200;;0;;5502;-1058000;19665;970;145
19885;26;2007-11-01;2200;;0;;5502;-2259000;19703;970;552
19886;26;2007-11-01;2050;-637485;0;2223;4852;-146044998;;971;
19887;26;2007-11-01;2201;-24999;0;;4852;-4323000;19556;971;-1062
19888;26;2007-11-01;2201;;0;;4852;-33000;19558;971;-7
19889;26;2007-11-01;2201;-24998;0;;4852;-4171999;19561;971;-1242
19890;26;2007-11-01;2201;-24998;0;;4852;-4331000;19567;971;-1028
19891;26;2007-11-01;2201;-24999;0;;4852;-4382000;19569;971;-953
19892;26;2007-11-01;2201;-24999;0;;4852;-4751000;19575;971;-491
19893;26;2007-11-01;2201;-24999;0;;4852;-5021000;19579;971;-158
19894;26;2007-11-01;2201;-25000;0;;4852;-4931000;19583;971;-264
19895;26;2007-11-01;2200;-24999;0;;4852;-5382000;19588;971;270
19896;26;2007-11-01;2200;-25002;0;;4852;-5793000;19595;971;745
19897;26;2007-11-01;2201;-25001;0;;4852;-5057000;19599;971;-110
19898;26;2007-11-01;2201;-24997;0;;4852;-4871000;19603;971;-318
19899;26;2007-11-01;2201;-25000;0;;4852;-5064000;19609;971;-99
19900;26;2007-11-01;2200;-25000;0;;4852;-5366000;19613;971;235
19901;26;2007-11-01;2200;;0;;4852;-686000;19615;971;92
19902;26;2007-11-01;2200;-25002;0;;4852;-5777000;19618;971;680
19903;26;2007-11-01;2200;-24998;0;;4852;-6361000;19626;971;1300
19904;26;2007-11-01;2200;-25002;0;;4852;-6140000;19632;971;1047
19905;26;2007-11-01;2200;-24998;0;;4852;-5701000;19636;971;574
19906;26;2007-11-01;2200;-24997;0;;4852;-5581000;19640;971;442
19907;26;2007-11-01;2200;-25001;0;;4852;-6026000;19646;971;887
19908;26;2007-11-01;2200;-25000;0;;4852;-5687000;19656;971;535
19909;26;2007-11-01;2200;-25002;0;;4852;-5765000;19661;971;603
19910;26;2007-11-01;2200;-24999;0;;4852;-6329000;19668;971;1143
19911;26;2007-11-01;2200;-25002;0;;4852;-6454000;19672;971;1245
19912;26;2007-11-01;2200;-12499;0;;4852;-3599000;19676;971;963
19913;26;2007-11-01;2200;-12498;0;;4852;-4183000;19680;971;1490
19914;26;2007-11-01;2200;-12499;0;;4852;-4027000;19684;971;1324
19915;26;2007-11-01;2200;-12500;0;;4852;-4458000;19686;971;1687
19916;26;2007-11-01;2200;-12497;0;;4852;-4070999;19692;971;1320
19917;26;2007-11-01;2200;;0;;4852;-1723000;19707;971;484
19918;26;2007-11-01;2001;3999;0;;7407;540000;;1243;
19919;26;2007-12-01;2001;4000;0;;7080;565000;;1243;
19920;26;2007-12-03;2001;498000;0;;415;1200000000;;990;
19924;26;2007-12-03;2001;1496898;0;;12794;117000000;;987;
19926;26;2007-12-22;2050;-502420;0;73;22;-14300000000;;976;
19928;26;2007-12-22;2201;-502420;0;;22;-14300000000;19843;976;-1357
19930;26;2008-06-19;2050;-1496898;0;199;8117;-117000000;;987;
19932;26;2008-06-19;2201;-1496898;0;;8117;-117000000;19924;987;-10889
19933;26;2008-06-27;2050;-498000;0;207;285;-1200000000;;990;
19935;26;2008-06-27;2201;-498000;0;;285;-1200000000;19920;990;-3229
19940;26;2008-09-12;2050;-2002335;0;354;660;-2350000000;;993;
19942;26;2008-09-12;2201;-2002335;0;;660;-2350000000;19835;993;-15722
19943;26;2008-10-01;2050;-7875200;0;386;10000;-800000000;;963;
19944;26;2008-10-01;2200;-7875200;0;;10000;-800000000;19831;963;4817
19947;26;2008-10-06;2050;-2072790;0;378;5457;-270000000;;996;
19949;26;2008-10-06;2201;-2072790;0;;5457;-270000000;19838;996;-22657
19950;26;2008-10-09;2001;2999966;0;;10067;298000000;;1001;
19956;26;2008-12-18;2001;2005090;0;;4663;430000000;;113;
19958;26;2008-12-18;2001;1011530;0;;15562;65000000;;758;
19960;26;2008-12-19;2001;1537896;0;;15321;100000000;;863;
19963;26;2008-12-19;2001;998370;0;;4626;215000000;;113;
19968;26;2009-08-04;2001;2013220;0;;3344;600000000;;26;
19971;26;2009-08-04;2001;2502440;0;;5938;420000000;;857;
19974;26;2009-08-04;2001;1995654;0;;2115;940000000;;114;
19977;26;2009-08-04;2001;1981414;0;;5642;350000000;;28;
19980;26;2009-08-05;2001;9936285;0;;13207;750000000;;1275;
19983;26;2009-08-06;2001;610984;0;;13886;44000000;;1276;
19985;26;2009-08-06;2001;610104;0;;13866;44000000;;1276;
19987;26;2009-08-06;2001;599940;0;;4444;135000000;;18;
19989;26;2009-08-06;2001;598860;0;;4436;135000000;;18;
19991;26;2009-08-06;2001;621090;0;;6901;90000000;;21;
19993;26;2009-08-06;2001;621000;0;;6900;90000000;;21;
19995;26;2009-08-06;2001;621270;0;;6903;90000000;;21;
19999;26;2009-08-24;2050;-3866000;0;717;10000;-400000000;;992;
20000;26;2009-08-24;2200;-3866000;0;;10000;-400000000;19823;992;9607
20001;26;2009-08-31;2050;-610984;0;25;10792;-44000000;;1276;
20003;26;2009-08-31;2201;-610984;0;;10792;-44000000;19983;1276;-340
20004;26;2009-08-31;2050;-610104;0;25;10881;-44000000;;1276;
20006;26;2009-08-31;2201;-610104;0;;10881;-44000000;19985;1276;-328
20008;26;2009-09-02;2001;502700;0;;457;1100000000;;1278;
20010;26;2009-09-06;2001;79995;0;;4785;16718000;;1243;
20011;26;2009-09-10;2001;1952070;0;;6297;310000000;;857;
20013;26;2009-09-23;2050;-502700;0;21;500;-1100000000;;1278;
20015;26;2009-09-23;2200;-502700;0;;500;-1100000000;20008;1278;99
20017;26;2009-09-24;2050;-2999966;0;350;10176;-298000000;;1001;
20019;26;2009-09-24;2200;-2999966;0;;10176;-298000000;19950;1001;1136
20021;26;2009-09-24;2001;4974600;0;;16582;300000000;;758;
20024;26;2009-09-24;2001;5000300;0;;16130;310000000;;863;
20028;26;2009-10-26;2050;-3890400;0;777;10000;-400000000;;967;
20029;26;2009-10-26;2200;-3890400;0;;10000;-400000000;19827;967;8515
20031;26;2009-11-18;2001;496600;0;;382;1300000000;;1279;
20033;26;2009-11-18;2001;996750;0;;443;2250000000;;1278;
20035;26;2009-11-18;2001;486250;0;;389;1250000000;;1279;
20037;26;2009-12-07;2001;995454;0;;431;2300000000;;134;
20040;26;2009-12-08;2001;131283;0;;2671;48000000;;27;
20043;26;2009-12-11;2001;4992000;0;;9984;500000000;;1281;
20045;26;2009-12-16;2050;-996750;0;28;497;-2250000000;;1278;
20047;26;2009-12-16;2200;-996750;0;;497;-2250000000;20033;1278;340
20048;26;2009-12-16;2050;-982850;0;28;458;-2550000000;;1279;
20050;26;2009-12-16;2200;-496600;0;;458;-1300000000;20031;1279;276
20051;26;2009-12-16;2200;-486250;0;;458;-1250000000;20035;1279;241
20052;26;2009-12-16;2001;3999770;0;;6557;610000000;;857;
20056;26;2009-12-31;2001;17595;0;;5000;3519000;;1243;
20057;26;2010-01-08;2001;991888;0;;439;2250000000;;1282;
20060;26;2010-01-08;2001;998667;0;;442;2250000000;;1283;
20063;26;2010-01-11;2001;1945363;0;;1938;1000000000;;84;
20069;26;2010-01-20;2001;1005045;0;;409;2450000000;;1284;
20072;26;2010-01-21;2050;-995454;0;45;500;-2300000000;;134;
20073;26;2010-01-21;2200;-995454;0;;500;-2300000000;20037;134;714
20075;26;2010-01-21;2050;-1198800;0;168;5085;-270000000;;18;
20077;26;2010-01-21;2200;-599940;0;;5085;-135000000;19987;18;1453
20078;26;2010-01-21;2200;-598860;0;;5085;-135000000;19989;18;1471
20080;26;2010-01-22;2050;-1863360;0;169;7964;-270000000;;21;
20082;26;2010-01-22;2200;-621090;0;;7964;-90000000;19991;21;1616
20083;26;2010-01-22;2200;-621000;0;;7964;-90000000;19993;21;1618
20084;26;2010-01-22;2200;-621270;0;;7964;-90000000;19995;21;1613
20086;26;2010-01-25;2001;5138201;0;;4875;1050000000;;853;
20093;26;2010-02-02;2050;-1945363;0;22;1918;-1000000000;;84;
20095;26;2010-02-02;2201;-1945363;0;;1918;-1000000000;20063;84;-44
20096;26;2010-02-02;2050;-594822;0;13;235;-1450000000;;1284;
20098;26;2010-02-02;2201;-594822;0;;235;-1450000000;20069;1284;-327
20099;26;2010-02-02;2050;-410222;0;13;221;-1000000000;;1284;
20101;26;2010-02-02;2201;-410222;0;;221;-1000000000;20069;1284;-244
20104;26;2010-02-09;2001;498881;0;;432;1150000000;;1285;
20107;26;2010-02-12;2001;992970;0;;440;2250000000;;1277;
20110;26;2010-02-19;2050;-992970;0;7;393;-2250000000;;1277;
20111;26;2010-02-19;2201;-992970;0;;393;-2250000000;20107;1277;-74
20112;26;2010-02-22;2050;-498881;0;13;376;-1150000000;;1285;
20114;26;2010-02-22;2201;-498881;0;;376;-1150000000;20104;1285;-83
20116;26;2010-02-25;2050;-1847039;0;205;6220;-310000000;;857;
20118;26;2010-02-25;2200;-1847039;0;;6220;-310000000;19971;857;1792
20122;26;2008-02-26;2001;1111500;0;;1500;741000000;;27;
20124;26;2010-03-19;2050;-991888;0;70;500;-2250000000;;1282;
20125;26;2010-03-19;2200;-991888;0;;500;-2250000000;20057;1282;960
20127;26;2010-03-19;2050;-998667;0;70;500;-2250000000;;1283;
20128;26;2010-03-19;2200;-998667;0;;500;-2250000000;20060;1283;913
20130;26;2010-03-22;2050;-998400;0;101;10025;-100000000;;1281;
20132;26;2010-03-22;2200;-998400;0;;10025;-100000000;20043;1281;41
20134;26;2010-03-22;2050;-998400;0;101;10050;-100000000;;1281;
20136;26;2010-03-22;2200;-998400;0;;10050;-100000000;20043;1281;66
20140;26;2010-03-24;2001;2004179;0;;8838;226000000;;20;
20144;26;2010-04-10;2050;-2995200;0;120;10296;-300000000;;1281;
20146;26;2010-04-10;2200;-2995200;0;;10296;-300000000;20043;1281;1123
20148;26;2010-04-10;2001;3029760;0;;9468;320000000;;20;
20155;26;2010-04-23;2001;1513528;0;;6285;240000000;;857;
20161;26;2010-04-27;2050;-1418887;0;34;8692;-160000000;;20;
20163;26;2010-04-27;2201;-1418887;0;;8692;-160000000;20140;20;-79
20165;26;2010-04-28;2050;-1475283;0;26;8445;-160000000;;20;
20167;26;2010-04-28;2201;-585291;0;;8445;-66000000;20140;20;-90
20168;26;2010-04-28;2201;-889992;0;;8445;-94000000;20148;20;-173
20170;26;2010-04-29;2001;1448570;0;;8521;170000000;;20;
20172;26;2010-05-02;2050;-1981414;0;271;7103;-350000000;;28;
20174;26;2010-05-02;2200;-1981414;0;;7103;-350000000;19977;28;13857
20179;26;2010-05-06;2050;-5138201;0;101;4793;-1050000000;;853;
20181;26;2010-05-06;2201;-5138201;0;;4793;-1050000000;20086;853;-869
20187;26;2010-05-14;2001;2990400;0;;4984;600000000;;853;
20189;26;2010-05-14;2001;2391680;0;;7474;320000000;;28;
20191;26;2010-05-14;2001;4023900;0;;4471;900000000;;19;
20202;26;2010-06-08;2050;-2607470;0;289;5597;-420000000;;857;
20204;26;2010-06-08;2201;-655400;0;;5597;-110000000;19971;857;-1155
20205;26;2010-06-08;2201;-1952070;0;;5597;-310000000;20011;857;-5880
20210;26;2010-06-25;2050;-5513298;0;127;5497;-850000000;;857;
20212;26;2010-06-25;2201;-3999770;0;;5497;-610000000;20052;857;-12350
20213;26;2010-06-25;2201;-1513528;0;;5497;-240000000;20155;857;-1191
20215;26;2010-07-19;2001;4000000;0;;100;40000000000;;867;
20218;26;2010-07-19;2001;4080000;0;;102;40000000000;;862;
20221;26;2010-09-01;2001;36002;0;;6344;5675000;;1243;
20222;26;2010-09-28;2050;-801725;0;1667;2752;-250000000;;1274;
20224;26;2010-09-28;2201;-801725;0;;2752;-250000000;19783;1274;-18462
20227;26;2010-12-20;2050;-9936285;0;502;13233;-750000000;;1275;
20229;26;2010-12-20;2200;-9936285;0;;13233;-750000000;19980;1275;978
20230;26;2010-12-20;2001;3002363;0;;5981;500000000;;853;
20233;26;2010-12-20;2001;5016730;0;;16183;310000000;;863;
20239;26;2010-12-31;2001;11998;0;;4264;2814000;;1243;
20244;26;2011-02-14;2001;3077146;0;;6130;500000000;;853;
20247;26;2011-03-01;2001;3999;0;;6289;636031;;1243;
20251;26;2011-04-01;2001;3999;0;;5974;669568;;1243;
20255;26;2011-05-01;2001;4000;0;;6005;666112;;1243;
20257;26;2011-05-02;2050;-10017030;0;359;16661;-620000000;;863;
20260;26;2011-05-02;2200;-5000300;0;;16661;-310000000;20024;863;9629
20261;26;2011-05-02;2200;-5016730;0;;16661;-310000000;20233;863;1970
20262;26;2011-05-02;2050;-1537896;0;864;16660;-100000000;;863;
20265;26;2011-05-02;2200;-1537896;0;;16660;-100000000;19960;863;11568
20266;26;2011-05-02;2050;-4974600;0;585;16804;-300000000;;758;
20269;26;2011-05-02;2200;-4974600;0;;16804;-300000000;20021;758;3896
20270;26;2011-05-02;2050;-1011530;0;865;16804;-65000000;;758;
20273;26;2011-05-02;2200;-1011530;0;;16804;-65000000;19958;758;6983
20277;26;2011-05-02;2001;4496986;0;;7170;625000000;;1468;
20280;26;2011-05-02;2001;4474535;0;;5370;830000000;;866;
20283;26;2011-05-02;2001;4503758;0;;5280;850000000;;864;
20308;26;2011-06-01;2001;4000;0;;5950;672269;;1243;
20312;26;2011-06-20;2050;-4503758;0;49;4539;-850000000;;864;
20314;26;2011-06-20;2201;-4503758;0;;4539;-850000000;20283;864;-3086
20317;26;2011-07-01;2001;4000;0;;5809;688587;;1243;
20319;26;2011-07-11;2050;-9069909;0;257;4790;-1600000000;;853;
20321;26;2011-07-11;2201;-2990400;0;;4790;-600000000;20187;853;-4923
20322;26;2011-07-11;2201;-3002363;0;;4790;-500000000;20230;853;-12088
20323;26;2011-07-11;2201;-3077146;0;;4790;-500000000;20244;853;-9849
20324;26;2011-07-14;2001;3995862;0;;9369;425000000;;28;
20327;26;2011-08-01;2001;3999;0;;5980;668896;;1243;
20329;26;2011-09-01;2001;3999;0;;5980;668896;;1243;
20331;26;2011-10-01;2001;4000;0;;4876;820345;;1243;
20333;26;2011-10-03;2050;-1609560;0;541;6712;-170000000;;20;
20336;26;2011-10-03;2201;-1609560;0;;6712;-170000000;20148;20;-25346
20339;26;2011-10-28;2050;-4000000;0;466;100;-40000000000;;867;
20341;26;2011-10-28;2200;-4000000;0;;100;-40000000000;20215;867;0
20342;26;2011-11-01;2001;3999;0;;5075;788177;;1243;
20344;26;2011-11-25;2050;-4474535;0;207;3978;-830000000;;866;
20346;26;2011-11-25;2201;-4474535;0;;3978;-830000000;20280;866;-23915
20347;26;2011-12-01;2001;3999;0;;5174;773096;;1243;
20349;26;2012-01-01;2001;4000;0;;5101;784160;;1243;
20357;26;2012-02-01;2001;3999;0;;5470;731261;;1243;
20359;26;2012-03-01;2001;3999;0;;5682;703977;;1243;
20361;26;2012-03-06;2050;-4023900;0;662;6446;-900000000;;19;
20362;26;2012-03-06;2200;-4023900;0;;6446;-900000000;20191;19;117670
20366;26;2012-03-10;2001;5864655;0;;6510;900000000;;19;
20369;26;2012-03-30;2001;4000;0;;5695;702371;;1243;
20371;26;2012-04-04;2001;4928055;0;;6435;765000000;;19;
20374;26;2012-04-12;2001;2595898;0;;2465;1050000000;;69;
20381;26;2012-04-30;2001;3999;0;;5652;707714;;1243;
20395;26;2012-05-31;2001;3999;0;;5490;728597;;1243;
20397;26;2012-06-04;2050;-4496986;0;399;7353;-625000000;;1468;
20399;26;2012-06-04;2200;-4496986;0;;7353;-625000000;20277;1468;4563
20400;26;2012-06-04;2050;-10792710;0;73;5315;-1665000000;;19;
20403;26;2012-06-04;2201;-5864655;0;;5315;-900000000;20366;19;-9249
20404;26;2012-06-04;2201;-4928055;0;;5315;-765000000;20371;19;-5226
20405;26;2012-07-01;2001;4000;0;;5445;734619;;1243;
20407;26;2012-07-12;2050;-2595898;0;91;2471;-1050000000;;69;
20409;26;2012-07-12;2200;-2595898;0;;2471;-1050000000;20374;69;57
20410;26;2012-08-01;2001;4000;0;;5609;713140;;1243;
20412;26;2012-08-31;2001;3999;0;;5832;685871;;1243;
20414;26;2012-10-01;2001;4000;0;;5840;684932;;1243;
20417;26;2012-10-18;2001;2992940;0;;13270;225000000;;21;
20420;26;2012-10-18;2001;518110;0;;332;1550000000;;764;
20423;26;2012-10-18;2001;3007545;0;;7790;385000000;;768;
20426;26;2012-10-31;2001;4000;0;;5777;692401;;1243;
20428;26;2012-11-09;2001;3026330;0;;12878;235000000;;21;
20430;26;2012-11-14;2050;-518110;0;27;213;-1550000000;;764;
20433;26;2012-11-14;2201;-518110;0;;213;-1550000000;20420;764;-498
20437;26;2012-11-23;2001;5989260;0;;6924;865000000;;18;
20439;26;2012-11-30;2001;4000;0;;5667;705841;;1243;
20441;26;2012-12-19;2050;-118890;0;1233;5200;-56000000;;114;
20442;26;2012-12-19;2200;-118890;0;;5200;-56000000;19974;114;21301
20443;26;2012-12-19;2050;-208057;0;1233;5201;-98000000;;114;
20444;26;2012-12-19;2200;-208057;0;;5201;-98000000;19974;114;37289
20445;26;2012-12-19;2050;-819491;0;1233;5200;-386000000;;114;
20447;26;2012-12-19;2200;-819491;0;;5200;-386000000;19974;114;146826
20448;26;2012-12-19;2050;-849214;0;1233;5206;-400000000;;114;
20451;26;2012-12-19;2200;-849214;0;;5206;-400000000;19974;114;152448
20452;26;2012-12-19;2001;5235869;0;;5230;1000000000;;114;
20455;26;2012-12-19;2050;-2013220;0;1233;6111;-600000000;;26;
20458;26;2012-12-19;2200;-2013220;0;;6111;-600000000;19968;26;204702
20459;26;2012-12-19;2001;4590329;0;;6110;750000000;;26;
20462;26;2013-01-01;2001;4000;0;;5764;693963;;1243;
20464;26;2013-01-01;2001;9977;0;;5800;1720258;;1243;
20465;26;2013-01-15;2050;-3007545;0;89;8984;-385000000;;768;
20468;26;2013-01-15;2200;-3007545;0;;8984;-385000000;20423;768;4091
20471;26;2013-01-28;2001;4983042;0;;9295;535000000;;768;
20474;26;2013-01-29;2001;4974296;0;;7416;670000000;;18;
20477;26;2013-02-01;2001;4000;0;;5934;674082;;1243;
20480;26;2013-03-01;2001;3999;0;;5997;667000;;1243;
20485;26;2013-03-05;2050;-4080000;0;960;100;-40000000000;;862;
20487;26;2013-03-05;2201;-4080000;0;;100;-40000000000;20218;862;-7680
20488;26;2013-03-07;2001;762600;0;;246;3100000000;;764;
20490;26;2013-03-07;2001;259930;0;;139;1870000000;;800;
20492;26;2013-03-20;2050;-4983042;0;51;9225;-535000000;;768;
20494;26;2013-03-20;2201;-4983042;0;;9225;-535000000;20471;768;-190
20495;26;2013-03-22;2001;2872000;0;;14360;200000000;;21;
20497;26;2013-03-22;2001;2154300;0;;14362;150000000;;21;
20499;26;2013-03-27;2050;-762600;0;20;284;-3100000000;;764;
20501;26;2013-03-27;2200;-762600;0;;284;-3100000000;20488;764;235
20502;26;2013-03-27;2050;-259930;0;20;159;-1870000000;;800;
20504;26;2013-03-27;2200;-259930;0;;159;-1870000000;20490;800;74
20505;26;2013-04-01;2001;3999;0;;6200;645161;;1243;
20511;26;2013-05-01;2001;4000;0;;6189;646308;;1243;
20519;26;2013-06-01;2001;3999;0;;6445;620636;;1243;
20523;26;2013-07-01;2001;4000;0;;6211;644019;;1243;
20525;26;2013-07-08;2001;582750;0;;7875;74000000;;64;
20528;26;2013-08-01;2001;4000;0;;6360;628931;;1243;
20530;26;2013-09-01;2001;4000;0;;6348;630120;;1243;
20532;26;2013-10-01;2001;4000;0;;6497;615669;;1243;
20534;26;2013-11-01;2001;3999;0;;6498;615574;;1243;
20536;26;2013-12-01;2001;3999;0;;6630;603318;;1243;
20538;26;2013-12-30;2001;4000;0;;6616;604595;;1243;
20542;26;2014-02-01;2001;3999;0;;6629;603409;;1243;
20544;26;2014-02-26;2001;4000;0;;6801;588149;;1243;
20552;26;2014-05-13;2050;-4861;0;1710;7428;-1016000;;1243;
20553;26;2014-05-13;2200;-4861;0;;7428;-1016000;20010;1243;459
20565;26;2014-10-28;2050;-5235869;0;678;7046;-1000000000;;114;
20568;26;2014-10-28;2200;-5235869;0;;7046;-1000000000;20452;114;123124
20589;27;1998-09-08;2001;255600;0;;639;400000000;;1286;
20592;27;1998-09-17;2050;-127800;0;9;754;-200000000;;1286;
20593;27;1998-09-17;2200;-127800;0;;754;-200000000;20589;1286;20
20595;27;1998-09-18;2050;-127800;0;10;771;-200000000;;1286;
20596;27;1998-09-18;2200;-127800;0;;771;-200000000;20589;1286;26
20599;27;1998-10-13;2001;318000;0;;530;600000000;;134;
20603;27;1998-10-20;2050;-318000;0;7;669;-600000000;;134;
20604;27;1998-10-20;2200;-318000;0;;669;-600000000;20599;134;58
20606;27;1998-11-05;2001;328500;0;;657;500000000;;134;
20610;27;1998-11-11;2001;327600;0;;546;600000000;;134;
20613;27;1998-11-23;2050;-328500;0;18;685;-500000000;;134;
20614;27;1998-11-23;2200;-328500;0;;685;-500000000;20606;134;25
20617;27;1998-11-23;2050;-327600;0;12;672;-600000000;;134;
20618;27;1998-11-23;2200;-327600;0;;672;-600000000;20610;134;90
20619;27;1998-12-03;2001;358800;0;;598;600000000;;134;
20622;27;1998-12-04;2050;-358800;0;1;656;-600000000;;134;
20623;27;1998-12-04;2200;-358800;0;;656;-600000000;20619;134;3
20625;27;1998-12-07;2001;358800;0;;598;600000000;;134;
20627;27;1998-12-07;2001;377400;0;;629;600000000;;134;
20631;27;1998-12-09;2050;-736200;0;2;523;-1200000000;;134;
20632;27;1998-12-09;2201;-358800;0;;523;-600000000;20625;134;-9
20633;27;1998-12-09;2201;-377400;0;;523;-600000000;20627;134;-12
20636;27;2000-03-26;2001;97346;0;;238;400000000;;1288;
20639;27;2000-03-31;2050;-97346;0;5;139;-400000000;;1288;
20641;27;2000-03-31;2201;-97346;0;;139;-400000000;20636;1288;-19
20642;27;2000-04-05;2001;180450;0;;3900;46000000;;1264;
20645;27;2000-05-04;2050;-180450;0;29;6000;-46000000;;1264;
20647;27;2000-05-04;2200;-180450;0;;6000;-46000000;20642;1264;280
20648;27;2000-06-19;2001;319087;0;;6350;50000000;;168;
20651;27;2000-07-26;2001;28645;0;;53;500000000;;1289;
20654;27;2000-07-31;2001;36645;0;;46;750000000;;1289;
20657;27;2000-09-19;2001;105678;0;;2100;50000000;;1290;
20660;27;2000-09-21;2050;-105678;0;2;5360;-50000000;;1290;
20662;27;2000-09-21;2200;-105678;0;;5360;-50000000;20657;1290;32
20663;27;2000-11-13;2001;62865;0;;1600;39000000;;673;
20666;27;2000-12-27;2001;22145;0;;8;2500000000;;1289;
20669;27;2000-12-27;2001;96145;0;;235;400000000;;134;
20672;27;2001-01-06;2050;-96145;0;10;272;-400000000;;134;
20674;27;2001-01-06;2200;-96145;0;;272;-400000000;20669;134;14
20675;27;2001-01-26;2001;97345;0;;238;400000000;;134;
20678;27;2001-04-30;2050;-97345;0;94;30;-400000000;;134;
20680;27;2001-04-30;2201;-97345;0;;30;-400000000;20675;134;-782
20681;27;2001-09-19;2001;40145;0;;19;2000000000;;1260;
20684;27;2001-10-04;2050;-40145;0;15;27;-2000000000;;1260;
20686;27;2001-10-04;2200;-40145;0;;27;-2000000000;20681;1260;24
20688;27;2001-11-13;2001;185047;0;;1835;100000000;;168;
