id;btag;wpid;kurs
1208;2007-07-06;1299;1.88
1209;2007-07-06;1302;0.97
1212;2007-07-11;1302;0.61
1213;2007-07-12;1300;2.40
1214;2007-07-12;1303;0.75
1215;2007-07-13;188;123.23
1219;2007-07-19;1304;0.72
1220;2007-07-25;1302;0.43
1221;2007-08-01;1304;0.35
1222;2007-08-30;661;20.71
1223;2007-08-30;1296;21.26
1225;2007-08-30;401;101.35
1226;2007-08-30;21;84.27
1230;2007-10-10;1294;4.94
1231;2007-10-10;1295;4.92
1232;2007-10-12;979;3.63
1233;2007-10-12;714;2.87
1234;2007-12-03;381;43.80
1235;2007-12-11;975;4.99
1236;2008-01-07;711;0.68
1237;2008-01-18;386;22.11
1238;2008-01-22;389;0.68
1239;2008-01-22;388;2.05
1240;2008-01-22;978;114.60
1241;2008-01-22;977;0.82
1242;2008-01-22;979;1.71
1243;2008-01-22;980;63.99
1245;2008-01-25;21;86.05
1246;2008-02-21;857;87.05
1249;2008-03-28;713;108.00
1250;2008-03-28;714;0.47
1251;2008-04-28;27;264.43
1252;2008-06-04;1002;100.39
1253;2008-06-25;1305;0.59
1254;2008-07-28;1305;0.17
1255;2008-08-14;401;67.73
1261;2008-10-13;21;63.48
1262;2008-10-13;1008;62.38
1263;2008-10-13;18;42.14
1267;2008-11-28;1002;62.82
1268;2008-11-28;177;6.95
1269;2008-12-18;113;47.18
1270;2008-12-18;758;156.22
1272;2009-01-06;857;68.36
1273;2009-01-06;27;41.72
1274;2009-01-07;1306;140.91
1275;2009-01-07;1307;55.80
1278;2009-01-27;1310;1.15
1285;2009-02-13;1311;0.75
1286;2009-02-17;1311;3.02
1304;2009-07-03;1312;49.46
1306;2009-07-03;1306;153.97
1307;2009-07-23;1312;55.10
1308;2009-07-23;1306;148.70
1309;2009-07-27;1008;63.39
1314;2009-09-09;18;44.38
1321;2009-11-10;177;7.21
1334;2009-12-23;1307;65.46
1341;2010-01-21;18;50.85
1347;2010-01-29;18;49.44
1350;2010-02-23;1008;60.20
1356;2010-03-11;748;0.30
1358;2010-03-12;748;0.29
1359;2010-03-12;736;4.52
1360;2010-04-08;736;3.53
1362;2010-04-30;18;47.43
1363;2010-05-02;19;43.99
1365;2010-05-05;18;47.05
1374;2010-07-12;1035;78.26
1375;2010-07-28;18;43.50
1377;2010-08-08;127;1.29
1378;2010-08-11;127;1.86
1379;2010-08-18;127;1.44
1380;2010-08-19;127;0.98
1381;2010-08-19;1294;2.97
1382;2010-09-27;69;24.12
1383;2010-09-27;760;10.70
1384;2010-09-29;692;31.62
1385;2010-09-29;1292;32.78
1386;2010-11-11;1318;4.51
1387;2010-11-22;1294;4.95
1388;2010-11-22;750;3.35
1393;2010-12-08;748;0.65
1394;2010-12-17;751;4.31
1395;2010-12-20;1008;60.12
1398;2010-12-23;1318;5.00
1410;2011-01-11;748;0.35
1411;2011-01-11;752;4.30
1413;2011-01-20;750;5.00
1414;2011-01-20;751;5.00
1417;2011-01-24;748;1.03
1418;2011-01-25;748;0.55
1421;2011-01-26;748;0.45
1424;2011-01-27;748;0.47
1427;2011-01-31;748;0.31
1428;2011-02-07;752;3.88
1429;2011-02-08;752;3.67
1430;2011-02-14;753;116.82
1431;2011-02-18;755;4.59
1432;2011-02-18;754;3.65
1433;2011-02-23;755;4.36
1434;2011-02-23;754;3.06
1435;2011-02-25;751;5.00
1437;2011-02-28;748;0.50
1438;2011-02-28;755;3.95
1441;2011-03-21;748;0.50
1442;2011-03-21;756;0.74
1443;2011-03-21;757;3.08
1445;2011-03-26;756;1.53
1446;2011-03-26;757;3.10
1448;2011-03-26;748;0.51
1449;2011-03-27;760;13.66
1450;2011-05-02;758;168.04
1451;2011-05-11;767;32.87
1454;2011-05-27;761;4.18
1455;2011-06-08;760;15.00
1456;2011-06-08;748;1.14
1457;2011-06-17;761;5.00
1458;2011-06-20;763;1.54
1459;2011-06-20;761;2.67
1460;2011-06-20;764;2.55
1461;2011-06-24;765;3.46
1463;2011-06-27;748;0.30
1466;2011-07-04;748;0.70
1468;2011-07-06;762;0.28
1469;2011-07-06;748;0.70
1470;2011-07-08;768;88.95
1471;2011-07-09;762;0.32
1472;2011-07-10;762;0.20
1473;2011-07-10;763;2.50
1474;2011-07-10;761;3.39
1475;2011-07-10;765;3.80
1476;2011-07-11;765;3.45
1477;2011-07-11;764;1.96
1478;2011-07-15;761;3.00
1479;2011-07-18;766;1.86
1480;2011-07-22;748;1.51
1481;2011-07-28;765;2.75
1484;2011-07-28;763;2.77
1485;2011-07-28;766;0.96
1486;2011-07-28;748;1.78
1487;2011-08-01;763;2.32
1488;2011-08-01;761;0.77
1489;2011-08-01;765;1.50
1491;2011-08-01;751;2.04
1492;2011-08-01;767;27.08
1493;2011-08-01;19;58.29
1494;2011-08-08;768;62.40
1496;2011-09-14;18;39.60
1499;2011-09-27;69;16.48
1501;2011-10-03;748;0.73
1502;2011-10-07;748;1.09
1505;2011-10-09;748;1.01
1506;2011-10-18;771;4.20
1508;2011-10-20;748;1.35
1512;2011-10-20;770;3.48
1513;2011-10-20;772;4.23
1515;2011-10-21;748;1.59
1516;2011-11-01;770;3.08
1517;2011-11-08;748;11.97
1518;2011-11-14;771;4.08
1519;2011-11-24;19;47.33
1520;2011-12-05;774;4.47
1521;2011-12-05;778;4.43
1522;2011-12-15;18;44.30
1523;2011-12-15;772;5.00
1524;2011-12-15;773;3.07
1526;2011-12-29;774;3.20
1528;2012-01-07;748;1.40
1529;2012-01-18;778;4.74
1530;2012-01-18;776;3.51
1531;2012-01-22;773;5.00
1533;2012-01-22;774;5.00
1534;2012-01-22;18;52.58
1535;2012-01-23;69;21.90
1536;2012-02-02;775;0.43
1538;2012-02-08;775;0.51
1540;2012-02-10;775;0.49
1541;2012-02-20;777;1.11
1542;2012-02-22;1220;0.66
1543;2012-02-24;776;1.44
1544;2012-02-24;69;23.45
1545;2012-02-24;777;1.05
1546;2012-02-28;777;0.88
1548;2012-02-29;776;4.63
1549;2012-03-01;69;22.77
1550;2012-03-02;777;0.84
1552;2012-03-02;748;0.97
1555;2012-03-06;1220;0.60
1560;2012-03-09;19;64.30
1561;2012-03-09;764;3.99
1562;2012-03-21;773;3.16
1563;2012-03-23;776;5.00
1564;2012-03-29;773;2.22
1567;2012-04-02;69;24.90
1568;2012-04-02;764;3.53
1570;2012-04-19;69;24.65
1576;2012-05-30;757;3.14
1577;2012-05-30;752;3.91
1578;2012-05-30;754;4.41
1580;2012-06-11;757;4.52
1581;2012-06-11;752;4.85
1582;2012-06-11;754;4.97
1583;2012-07-02;778;4.40
1584;2012-07-12;69;24.71
1585;2012-07-16;26;49.07
1586;2012-07-16;21;116.80
1587;2012-07-18;778;4.91
1589;2012-07-25;757;1.20
1590;2012-07-30;752;1.88
1591;2012-07-30;761;3.44
1592;2012-07-30;776;3.96
1595;2012-07-31;752;1.07
1596;2012-08-09;757;0.04
1598;2012-08-18;779;46.14
1599;2012-09-10;771;4.35
1601;2012-09-12;776;2.88
1602;2012-09-19;763;0.50
1603;2012-09-25;780;3.32
1604;2012-10-05;763;0.29
1607;2012-10-30;763;0.06
1608;2012-11-12;780;2.48
1610;2012-11-14;779;49.85
1611;2012-11-14;780;0.91
1612;2012-11-29;771;4.40
1613;2012-12-03;114;52.45
1614;2012-12-03;780;5.22
1615;2012-12-04;114;51.80
1617;2012-12-05;26;60.40
1618;2012-12-19;764;2.57
1619;2012-12-21;764;2.70
1620;2012-12-21;780;4.67
1621;2012-12-21;761;5.00
1622;2013-01-11;765;4.04
1623;2013-01-11;781;7.42
1624;2013-01-15;781;7.07
1625;2013-01-15;782;0.22
1626;2013-01-24;766;1.91
1627;2013-01-25;782;0.50
1628;2013-01-28;782;0.32
1629;2013-02-04;766;1.19
1630;2013-02-04;762;0.37
1631;2013-02-05;782;0.12
1632;2013-02-05;762;0.52
1633;2013-02-05;784;4.48
1634;2013-02-06;764;1.91
1635;2013-02-06;765;3.74
1637;2013-02-06;780;3.66
1640;2013-02-06;783;0.59
1641;2013-02-06;782;0.70
1642;2013-02-19;784;4.62
1643;2013-03-07;768;87.33
1647;2013-03-11;748;0.80
1654;2013-03-20;768;94.04
1655;2013-03-22;785;149.00
1657;2013-03-22;21;143.20
1661;2013-04-08;748;0.52
1664;2013-04-17;764;1.24
1665;2013-04-18;764;1.30
1666;2013-04-26;785;149.90
1669;2013-05-10;114;63.65
1670;2013-05-10;785;150.10
1672;2013-05-10;21;149.15
1673;2013-05-16;763;4.00
1674;2013-05-16;761;3.04
1675;2013-05-20;785;148.80
1676;2013-05-22;768;98.30
1677;2013-05-29;768;78.50
1679;2013-05-30;764;2.18
1680;2013-05-30;780;6.64
1684;2013-07-08;64;91.12
1685;2013-07-10;64;27.56
1686;2013-08-01;64;28.86
1687;2013-08-07;763;1.76
1688;2013-08-07;761;1.19
1689;2013-10-18;781;6.37
1693;2013-10-21;21;142.00
1695;2013-10-21;18;89.71
1698;2013-10-29;768;86.50
1699;2013-10-29;781;6.80
1700;2013-11-02;781;4.23
1701;2013-11-02;789;1.93
1703;2013-11-21;780;5.64
1704;2013-11-21;781;5.86
1705;2013-11-21;789;3.03
1707;2013-12-04;773;0.68
1708;2013-12-04;751;1.40
1709;2013-12-04;755;1.00
1712;2013-12-04;114;71.61
1714;2013-12-04;18;97.68
1717;2013-12-04;21;148.00
1719;2013-12-10;114;71.14
1720;2013-12-17;773;0.27
1721;2013-12-17;751;0.68
1722;2013-12-17;755;0.42
1723;2013-12-23;764;5.00
1724;2013-12-30;764;5.00
1725;2014-01-10;18;101.25
1726;2014-03-07;18;98.79
1727;2014-05-21;778;3.57
1728;2014-05-22;754;3.97
1729;2014-05-26;778;2.08
1730;2014-05-26;754;3.45
1733;2014-08-12;764;2.10
1734;2014-08-12;800;3.06
1735;2014-08-14;764;2.26
1736;2014-08-14;800;3.22
1737;2014-11-13;764;3.52
1738;2014-11-19;780;5.38
1739;2014-11-20;781;6.60
1741;2014-11-28;780;6.58
1742;2014-11-28;761;3.55
1743;2014-12-03;780;7.50
1746;2014-12-04;789;4.73
1747;2014-12-09;761;3.66
1748;2014-12-09;789;3.01
1749;2014-12-12;781;8.19
1750;2014-12-12;764;4.50
1751;2015-02-11;764;2.20
1752;2015-03-19;764;4.00
1753;2015-04-07;778;14.64
1754;2015-05-14;810;15.70
1755;2015-05-26;809;38.24
1756;2015-06-01;808;4.70
1758;2015-06-22;127;1.51
1759;2015-06-22;778;20.00
1760;2015-06-22;808;5.00
1761;2015-06-22;809;40.00
1762;2015-06-23;778;18.85
1763;2015-06-25;809;15.80
1764;2015-07-19;810;20.00
1765;2015-07-19;778;20.00
1766;2015-07-21;773;3.76
1767;2015-07-24;773;3.36
1770;2015-08-05;778;17.98
1771;2015-08-26;809;20.00
1772;2015-09-08;811;1.27
1773;2015-09-17;773;1.28
1774;2015-09-22;773;0.40
1775;2015-09-24;778;20.00
1776;2015-10-01;811;2.17
1777;2015-10-09;764;1.64
1778;2015-10-09;800;2.16
1779;2015-11-06;773;1.97
1780;2015-11-13;812;2.02
1781;2015-12-04;773;1.37
1782;2015-12-04;812;1.90
1783;2016-01-11;764;1.17
1784;2016-01-11;800;0.67
1790;2016-01-31;1319;97.80
1792;2016-01-31;1321;99.45
1800;2016-01-29;1320;99.55
1802;2016-01-29;1321;99.05
1803;2016-01-29;114;84.85
1804;2016-01-29;1319;97.50
1815;2016-01-29;28;88.18
1819;2016-01-29;21;124.60
1821;2016-01-31;113;96.54
1823;2016-02-01;69;30.00
1855;2016-01-29;115;108.18
1857;2016-02-01;28;86.86
1863;2016-01-29;1327;154.53
1864;2016-02-01;1320;99.65
1865;2016-02-01;21;122.10
1866;2016-02-01;1321;99.10
1867;2016-02-01;114;83.88
1869;2016-02-01;1319;97.60
1890;2016-02-02;1329;128.14
1908;2016-02-02;28;85.66
1914;2016-02-01;1327;154.27
1915;2016-02-02;1320;99.70
1917;2016-02-02;1321;99.15
1918;2016-02-02;114;84.16
1919;2016-02-01;1329;127.86
1920;2016-02-02;1319;97.70
1936;2016-02-02;115;104.19
1938;2016-02-03;28;85.29
1942;2016-02-03;21;122.45
1944;2016-02-02;1327;154.29
1945;2016-02-03;1320;99.70
1946;2016-02-03;1321;99.15
1947;2016-02-03;114;84.59
1949;2016-02-03;1319;97.70
1952;2016-02-03;1330;113.16
1958;2016-02-03;1329;128.44
1960;2016-02-04;115;103.29
1962;2016-02-04;28;85.14
1966;2016-02-04;21;122.35
1968;2016-02-04;1330;113.07
1969;2016-02-04;1331;115.54
1971;2016-02-04;1320;99.70
1972;2016-02-04;1321;99.20
1973;2016-02-04;114;82.65
1974;2016-02-04;1329;128.16
1975;2016-02-04;1319;97.80
1977;2016-01-26;1320;100.00
1978;2016-01-28;1321;99.45
1979;2016-01-26;1319;97.80
2005;2016-02-04;1327;154.22
2028;2016-02-02;21;120.35
2029;2016-02-06;21;120.35
2030;2016-02-05;115;101.25
2032;2016-02-05;28;84.55
2036;2016-02-05;21;122.50
2038;2016-02-05;1330;113.06
2039;2016-02-05;1331;115.49
2041;2016-02-05;1320;99.65
2042;2016-02-05;1321;99.15
2043;2016-02-05;114;82.23
2045;2016-02-05;1319;97.70
2057;2016-02-05;1327;154.12
2061;2016-02-05;1329;128.22
2063;2016-02-08;115;96.74
2065;2016-02-08;28;82.55
2069;2016-02-08;21;117.35
2071;2016-02-08;1327;153.74
2072;2016-02-08;1320;99.80
2073;2016-02-08;1321;99.25
2074;2016-02-08;1330;113.15
2075;2016-02-08;1329;128.76
2076;2016-02-08;1331;115.39
2077;2016-02-08;1319;97.90
2078;2016-02-08;114;81.38
2089;2016-02-09;28;81.99
2093;2016-02-09;21;115.85
2103;2016-02-09;115;94.48
2114;2016-02-09;1330;113.15
2115;2016-02-09;1329;128.75
2128;2016-02-09;1327;153.72
2133;2016-02-09;1331;115.36
2135;2016-02-10;115;98.43
2137;2016-02-10;28;82.25
2141;2016-02-10;21;118.40
2146;2016-02-10;1320;99.65
2147;2016-02-10;1321;99.10
2149;2016-02-10;1329;128.68
2150;2016-02-10;1331;115.42
2151;2016-02-10;1319;97.75
2162;2016-02-10;1327;153.84
2169;2016-02-11;115;95.46
2179;2016-02-11;1327;153.63
2180;2016-02-11;1320;99.70
2181;2016-02-11;1321;99.20
2182;2016-02-11;1330;113.26
2184;2016-02-11;1331;115.43
2185;2016-02-11;1319;97.71
2195;2016-02-11;28;79.23
2200;2016-02-11;64;37.57
2211;2016-02-11;69;29.00
2214;2016-02-11;113;85.91
2216;2016-02-11;21;116.45
2217;2016-02-11;27;17.64
2228;2016-02-11;1329;129.22
2250;2016-02-11;1243;68.48
2251;2016-02-12;69;30.18
2254;2016-02-12;113;87.77
2263;2016-02-12;27;17.85
2264;2016-02-12;64;37.67
2271;2016-02-12;1330;113.00
2273;2016-02-12;1319;97.91
2275;2016-02-12;1320;99.60
2277;2016-02-12;1331;115.25
2279;2016-02-12;1321;99.10
2295;2016-02-12;21;119.20
2297;2016-02-12;28;80.65
2333;2016-02-12;115;95.65
2369;2016-02-12;1327;153.66
2405;2016-02-12;1329;128.50
2433;2016-02-12;1243;67.88
2469;2016-02-15;115;99.56
2473;2016-02-15;1329;128.78
2475;2016-02-15;1330;113.18
2477;2016-02-15;1319;97.56
2479;2016-02-15;1320;99.65
2481;2016-02-15;1331;115.48
2483;2016-02-15;1321;99.15
2487;2016-02-15;113;90.42
2497;2016-02-15;69;30.81
2507;2016-02-15;27;18.50
2509;2016-02-15;64;38.58
2511;2016-02-15;21;120.35
2515;2016-02-15;28;82.23
2539;2016-02-15;1327;153.97
2545;2016-02-16;1319;97.71
2547;2016-02-16;1320;99.55
2551;2016-02-16;1321;99.05
2585;2016-02-15;1243;66.95
2605;2016-02-16;115;100.32
2623;2016-02-16;113;89.69
2633;2016-02-16;69;30.77
2643;2016-02-16;27;18.16
2645;2016-02-16;64;38.51
2647;2016-02-16;21;118.35
2651;2016-02-16;28;82.15
2685;2016-02-16;1331;115.27
2743;2016-02-16;1327;153.75
2745;2016-02-16;1329;128.60
2747;2016-02-16;1330;113.14
2857;2016-02-16;1243;69.09
2877;2016-02-17;115;99.98
2885;2016-02-17;1319;97.61
2887;2016-02-17;1320;99.60
2891;2016-02-17;1321;99.10
2895;2016-02-17;113;92.02
2905;2016-02-17;69;31.40
2915;2016-02-17;27;19.23
2917;2016-02-17;64;40.09
2919;2016-02-17;21;121.85
2923;2016-02-17;28;84.48
2947;2016-02-17;1327;153.87
2949;2016-02-17;1329;128.53
2951;2016-02-17;1330;113.13
2957;2016-02-17;1331;115.36
3045;2016-02-17;1243;69.70
3081;2016-02-18;115;102.07
3085;2016-02-18;1329;128.94
3087;2016-02-18;1330;113.28
3089;2016-02-18;1319;97.61
3091;2016-02-18;1320;99.70
3093;2016-02-18;1331;115.72
3095;2016-02-18;1321;99.20
3099;2016-02-18;113;92.91
3109;2016-02-18;69;31.75
3119;2016-02-18;27;19.21
3121;2016-02-18;64;41.66
3123;2016-02-18;21;125.00
3127;2016-02-18;28;84.89
3130;2016-02-10;1330;113.15
3152;2016-02-18;1327;154.24
3182;2016-02-18;1243;70.65
3218;2016-02-19;115;101.80
3220;2016-02-19;1327;154.21
3224;2016-02-19;1330;113.30
3226;2016-02-19;1319;97.86
3228;2016-02-19;1320;99.70
3230;2016-02-19;1331;115.72
3232;2016-02-19;1321;99.20
3236;2016-02-19;113;92.11
3246;2016-02-19;69;31.93
3256;2016-02-19;27;18.66
3258;2016-02-19;64;41.63
3260;2016-02-19;21;127.05
3264;2016-02-19;28;84.55
3290;2016-02-19;1329;128.99
3334;2016-02-19;1243;71.90
3354;2016-02-22;115;103.66
3358;2016-02-22;1329;129.19
3360;2016-02-22;1330;113.41
3362;2016-02-22;1319;97.86
3364;2016-02-22;1320;99.85
3366;2016-02-22;1331;115.91
3368;2016-02-22;1321;99.30
3372;2016-02-22;113;94.00
3382;2016-02-22;69;32.25
3392;2016-02-22;27;19.34
3394;2016-02-22;64;42.33
3396;2016-02-22;21;128.65
3400;2016-02-22;28;86.43
3424;2016-02-22;1327;154.47
3454;2016-02-22;1243;71.56
3490;2016-02-23;115;101.92
3496;2016-02-23;1330;113.39
3498;2016-02-23;1319;98.06
3500;2016-02-23;1320;99.80
3504;2016-02-23;1321;99.25
3508;2016-02-23;113;92.50
3518;2016-02-23;69;32.02
3528;2016-02-23;27;18.70
3530;2016-02-23;64;42.02
3532;2016-02-23;21;127.30
3536;2016-02-23;28;85.01
3560;2016-02-23;1327;154.46
3562;2016-02-23;1329;129.13
3570;2016-02-23;1331;115.92
3590;2016-02-23;1243;72.40
3626;2016-02-24;115;100.67
3632;2016-02-24;1330;113.41
3634;2016-02-24;1319;97.96
3636;2016-02-24;1320;99.75
3640;2016-02-24;1321;99.25
3648;2016-02-24;64;41.30
3654;2016-02-24;28;82.49
3660;2016-02-24;113;90.03
3662;2016-02-24;27;18.07
3668;2016-02-24;21;124.90
3670;2016-02-24;69;31.50
3696;2016-02-24;1327;154.51
3698;2016-02-24;1329;129.36
3706;2016-02-24;1331;115.97
3726;2016-02-24;1243;72.50
3762;2016-02-25;115;101.25
3766;2016-02-25;1329;129.50
3770;2016-02-25;1319;98.15
3772;2016-02-25;1320;99.85
3776;2016-02-25;1321;99.35
3780;2016-02-25;113;91.57
3790;2016-02-25;69;31.77
3800;2016-02-25;27;18.18
3802;2016-02-25;64;42.05
3804;2016-02-25;21;126.25
3808;2016-02-25;28;84.12
3832;2016-02-25;1327;154.65
3834;2016-02-26;1329;129.51
3836;2016-02-25;1330;113.56
3838;2016-02-26;1319;98.06
3840;2016-02-26;1320;99.80
3842;2016-02-25;1331;116.12
3844;2016-02-26;1321;99.35
3852;2016-02-26;64;42.73
3864;2016-02-26;113;93.45
3866;2016-02-26;27;19.00
3874;2016-02-26;69;32.11
3878;2016-02-25;1243;71.40
3914;2016-02-26;21;128.60
3916;2016-02-26;28;86.31
3918;2016-02-26;115;102.05
3958;2016-02-29;115;101.77
3960;2016-02-29;1327;155.21
3966;2016-02-29;1319;98.01
3980;2016-02-29;64;43.16
3986;2016-02-29;28;85.46
3992;2016-02-29;113;93.26
3994;2016-02-29;27;19.37
4000;2016-02-29;21;128.50
4002;2016-02-29;69;31.33
4032;2016-02-29;1330;113.76
4074;2016-02-29;1243;73.09
4098;2016-02-29;1329;129.81
4106;2016-02-29;1331;116.52
4128;2016-03-01;115;103.89
4130;2016-03-01;1327;155.25
4132;2016-03-01;1329;129.56
4134;2016-03-01;1330;113.72
4136;2016-03-01;1319;98.06
4138;2016-03-01;1320;99.75
4140;2016-03-01;1331;116.44
4142;2016-03-01;1321;99.10
4146;2016-03-01;113;95.45
4156;2016-03-01;69;32.43
4160;2016-03-01;1243;73.33
4166;2016-03-01;27;20.29
4168;2016-03-01;64;44.75
4170;2016-03-01;21;132.19
4174;2016-03-01;28;87.16
4196;2016-03-02;115;103.85
4200;2016-03-02;1329;129.09
4266;2016-03-02;1327;154.94
4270;2016-03-02;1330;113.59
4276;2016-03-02;1331;116.17
4296;2016-03-02;1243;74.12
4332;2016-03-03;115;103.87
4334;2016-03-03;1327;155.19
4336;2016-03-03;1329;129.44
4338;2016-03-03;1330;113.75
4340;2016-03-03;1319;97.76
4342;2016-03-03;1320;99.70
4346;2016-03-03;1321;98.95
4354;2016-03-03;64;44.10
4360;2016-03-03;28;88.06
4366;2016-03-03;113;95.70
4368;2016-03-03;27;20.71
4374;2016-03-03;21;129.90
4376;2016-03-03;69;31.24
4412;2016-03-03;1331;116.36
4432;2016-03-03;1243;75.62
4468;2016-03-04;115;104.71
4470;2016-03-04;1327;154.82
4472;2016-03-04;1329;128.88
4474;2016-03-04;1330;113.58
4476;2016-03-04;1319;97.86
4478;2016-03-04;1320;99.50
4480;2016-03-04;1331;116.02
4482;2016-03-04;1321;98.95
4486;2016-03-04;113;96.50
4496;2016-03-04;69;31.56
4506;2016-03-04;27;21.21
4508;2016-03-04;64;44.55
4510;2016-03-04;21;132.10
4514;2016-03-04;28;89.84
4554;2016-03-07;113;95.39
4564;2016-03-07;69;31.57
4568;2016-03-04;1243;75.92
4574;2016-03-07;27;21.40
4576;2016-03-07;64;43.91
4600;2016-03-07;21;132.80
4602;2016-03-07;28;89.28
4604;2016-03-07;115;103.07
4606;2016-03-07;1327;154.93
4608;2016-03-07;1329;129.12
4610;2016-03-07;1330;113.63
4612;2016-03-07;1319;97.66
4614;2016-03-07;1320;99.55
4616;2016-03-07;1331;116.12
4618;2016-03-07;1321;98.85
4670;2016-03-07;1243;76.33
4706;2016-03-08;115;102.34
4714;2016-03-08;1319;97.71
4716;2016-03-08;1320;99.65
4720;2016-03-08;1321;98.95
4724;2016-03-08;113;95.17
4734;2016-03-08;69;31.30
4744;2016-03-08;27;21.91
4746;2016-03-08;64;44.02
4748;2016-03-08;21;130.50
4752;2016-03-08;28;88.70
4844;2016-03-08;1327;155.19
4846;2016-03-08;1329;129.38
4848;2016-03-08;1330;113.70
4854;2016-03-08;1331;116.39
4890;2016-03-08;1243;76.19
4910;2016-03-09;115;102.37
4914;2016-03-09;1329;128.88
4916;2016-03-09;1330;113.54
4918;2016-03-09;1319;97.81
4920;2016-03-09;1320;99.45
4922;2016-03-09;1331;116.14
4924;2016-03-09;1321;98.90
4928;2016-03-09;113;95.40
4938;2016-03-09;69;31.52
4948;2016-03-09;27;22.07
4950;2016-03-09;64;44.30
4952;2016-03-09;21;128.75
4956;2016-03-09;28;89.55
4980;2016-03-09;1327;154.94
5010;2016-03-09;1243;75.87
5046;2016-03-10;115;105.18
5050;2016-03-10;1329;128.28
5052;2016-03-10;1330;113.25
5054;2016-03-10;1319;97.70
5056;2016-03-10;1320;98.90
5058;2016-03-10;1331;115.83
5060;2016-03-10;1321;98.85
5064;2016-03-10;113;93.13
5074;2016-03-10;69;31.47
5084;2016-03-10;27;19.77
5086;2016-03-10;64;42.80
5088;2016-03-10;21;125.70
5092;2016-03-10;28;86.86
5146;2016-03-10;1327;154.57
5176;2016-03-10;1243;75.44
5280;2016-03-11;115;103.81
5298;2016-03-11;113;96.52
5308;2016-03-11;69;32.11
5318;2016-03-11;27;20.28
5320;2016-03-11;64;43.74
5322;2016-03-11;21;131.30
5326;2016-03-11;28;89.13
5330;2016-03-11;1327;155.04
5336;2016-03-11;1319;97.36
5338;2016-03-11;1320;99.45
5340;2016-03-11;1331;116.19
5342;2016-03-11;1321;98.80
5435;2016-03-11;1329;128.44
5437;2016-03-11;1330;113.31
5479;2016-03-11;1243;75.40
5499;2016-03-14;115;104.83
5505;2016-03-14;1330;113.28
5507;2016-03-14;1319;97.56
5509;2016-03-14;1320;99.45
5511;2016-03-14;1331;116.23
5513;2016-03-14;1321;98.85
5517;2016-03-14;113;98.13
5527;2016-03-14;69;32.94
5537;2016-03-14;27;20.86
5539;2016-03-14;64;44.12
5541;2016-03-14;21;132.94
5545;2016-03-14;28;91.17
5569;2016-03-14;1327;155.07
5571;2016-03-14;1329;128.41
5615;2016-03-14;1243;75.39
5635;2016-03-15;115;103.75
5641;2016-03-15;1330;113.24
5643;2016-03-15;1319;97.51
5645;2016-03-15;1320;99.40
5647;2016-03-15;1331;115.94
5649;2016-03-15;1321;98.80
5657;2016-03-15;64;43.64
5663;2016-03-15;28;90.53
5669;2016-03-15;113;97.50
5671;2016-03-15;27;20.59
5677;2016-03-15;21;129.19
5679;2016-03-15;69;33.50
5705;2016-03-15;1327;154.76
5707;2016-03-15;1329;128.15
5735;2016-03-15;1243;76.45
5771;2016-03-16;115;103.62
5777;2016-03-16;1330;113.20
5779;2016-03-16;1319;97.36
5781;2016-03-16;1320;99.45
5783;2016-03-16;1331;116.03
5785;2016-03-16;1321;98.80
5789;2016-03-16;113;97.97
5799;2016-03-16;69;33.50
5809;2016-03-16;27;20.68
5811;2016-03-16;64;44.60
5813;2016-03-16;21;127.90
5817;2016-03-16;28;91.46
5841;2016-03-16;1327;154.85
5843;2016-03-16;1329;128.15
5871;2016-03-16;1243;76.17
5907;2016-03-17;115;102.68
5915;2016-03-17;1319;97.71
5917;2016-03-17;1320;99.60
5919;2016-03-17;1331;116.45
5921;2016-03-17;1321;98.90
5925;2016-03-17;113;97.06
5935;2016-03-17;69;33.65
5945;2016-03-17;27;20.94
5947;2016-03-17;64;44.20
5949;2016-03-17;21;127.35
5953;2016-03-17;28;91.34
5977;2016-03-17;1327;155.31
5979;2016-03-17;1329;128.72
5981;2016-03-17;1330;113.34
6023;2016-03-17;1243;75.52
6043;2016-03-18;115;103.58
6049;2016-03-18;1330;113.37
6051;2016-03-18;1319;97.81
6053;2016-03-18;1320;99.65
6055;2016-03-18;1331;116.50
6057;2016-03-18;1321;99.25
6061;2016-03-18;113;97.70
6071;2016-03-18;69;34.27
6081;2016-03-18;27;21.49
6083;2016-03-18;64;44.55
6085;2016-03-18;21;126.60
6089;2016-03-18;28;92.72
6111;2016-03-21;115;103.09
6113;2016-03-18;1327;155.36
6115;2016-03-18;1329;128.87
6119;2016-03-21;1319;97.86
6121;2016-03-21;1320;99.70
6125;2016-03-21;1321;99.30
6133;2016-03-21;64;44.43
6139;2016-03-21;28;91.33
6145;2016-03-21;113;97.69
6147;2016-03-21;27;21.40
6153;2016-03-21;21;126.90
6155;2016-03-21;69;34.32
6159;2016-03-18;1243;75.45
6161;2016-03-21;1327;155.40
6171;2016-03-21;1331;116.49
6197;2016-03-21;1329;128.78
6199;2016-03-21;1330;113.28
6225;2016-03-21;1243;76.02
6261;2016-03-22;115;104.22
6265;2016-03-22;1329;128.88
6267;2016-03-22;1330;113.29
6269;2016-03-22;1319;97.91
6271;2016-03-22;1320;99.65
6273;2016-03-22;1331;116.49
6275;2016-03-22;1321;99.25
